school_code,major_code,major_name,major_group_code,province,year,min_admission_score,min_admission_rank,avg_score,max_score,plan_count,admission_count,subject_requirement,adjustment_rule
10060,080601,电气工程及其自动化,203,广东省,2020,547,76167,569,586,3,4,"物理,化学",
10060,080201,机械工程,204,广东省,2020,556,63778,576,584,12,12,"物理,化学",
10060,020301,金融学,204,广东省,2020,553,65548,563,578,27,26,物理,
10060,070101,数学与应用数学,204,广东省,2020,555,64269,566,573,22,24,物理,
10061,120203,会计学,201,广东省,2020,502,139028,510,518,9,9,物理,
10061,080703,通信工程,201,广东省,2020,507,136489,512,527,10,12,"物理,化学",
10061,080601,电气工程及其自动化,201,广东省,2020,510,134495,534,543,8,7,"物理,化学",
10061,070101,数学与应用数学,202,广东省,2020,505,139033,522,542,2,3,物理,
10061,080601,电气工程及其自动化,202,广东省,2020,508,137358,518,535,3,1,"物理,化学",
10061,081001,土木工程,202,广东省,2020,501,141238,514,536,14,13,"物理,化学",
10061,081001,土木工程,203,广东省,2020,497,154776,520,541,25,23,"物理,化学",
10061,120203,会计学,203,广东省,2020,499,153898,508,520,4,3,物理,
10061,100201,临床医学,203,广东省,2020,496,155639,503,509,24,24,"物理,化学",
10061,030101,法学,204,广东省,2020,523,110639,537,558,20,18,物理,
10061,080901,计算机科学与技术,204,广东省,2020,516,114696,526,539,28,28,"物理,化学",
10061,080601,电气工程及其自动化,204,广东省,2020,521,112114,534,539,25,24,"物理,化学",
10063,020301,金融学,203,广东省,2020,542,78564,561,578,19,21,物理,
10063,080703,通信工程,203,广东省,2020,543,77814,549,560,27,25,"物理,化学",
10063,070101,数学与应用数学,203,广东省,2020,540,79306,558,582,18,19,物理,
10063,100201,临床医学,205,广东省,2020,568,49114,584,598,20,19,"物理,化学",
10063,080902,软件工程,205,广东省,2020,568,48853,580,603,15,16,"物理,化学",
10063,071101,心理学,205,广东省,2020,567,49463,584,604,26,25,物理,
10063,080703,通信工程,206,广东省,2020,552,65426,563,587,24,23,"物理,化学",
10063,071101,心理学,206,广东省,2020,558,61827,567,573,18,16,物理,
10063,080902,软件工程,206,广东省,2020,555,63955,571,590,3,1,"物理,化学",
10063,070101,数学与应用数学,208,广东省,2020,541,82922,556,575,4,6,物理,
10063,080901,计算机科学与技术,208,广东省,2020,536,85197,559,566,29,29,"物理,化学",
10063,120203,会计学,208,广东省,2020,543,81122,561,568,18,20,物理,
10065,080201,机械工程,205,广东省,2020,534,93774,550,567,24,23,"物理,化学",
10065,080703,通信工程,205,广东省,2020,530,96295,539,545,13,12,"物理,化学",
10065,030101,法学,205,广东省,2020,535,93150,547,564,11,9,物理,
10065,030101,法学,207,广东省,2020,568,50464,576,583,20,18,物理,
10065,120203,会计学,207,广东省,2020,563,53527,573,586,17,19,物理,
10065,080901,计算机科学与技术,207,广东省,2020,568,50393,584,602,29,28,"物理,化学",
10065,120203,会计学,208,广东省,2020,534,89428,548,557,11,13,物理,
10065,071101,心理学,208,广东省,2020,539,86164,555,573,27,26,物理,
10065,080703,通信工程,208,广东省,2020,534,89274,554,566,4,5,"物理,化学",
10065,020301,金融学,209,广东省,2020,564,55419,580,599,10,12,物理,
10065,071101,心理学,209,广东省,2020,560,57894,572,591,8,8,物理,
10065,120203,会计学,209,广东省,2020,556,59833,565,581,13,12,物理,
10065,081001,土木工程,210,广东省,2020,568,49043,578,596,18,19,"物理,化学",
10065,080902,软件工程,210,广东省,2020,564,51080,584,597,26,28,"物理,化学",
10065,120203,会计学,210,广东省,2020,570,47736,589,613,5,5,物理,
10065,080703,通信工程,211,广东省,2020,551,68672,571,591,27,25,"物理,化学",
10065,080201,机械工程,211,广东省,2020,550,68739,559,580,7,7,"物理,化学",
10065,100201,临床医学,211,广东省,2020,547,70680,569,587,21,19,"物理,化学",
10065,080902,软件工程,213,广东省,2020,564,54181,572,580,25,24,"物理,化学",
10065,080901,计算机科学与技术,213,广东省,2020,559,56899,570,585,3,5,"物理,化学",
10065,030101,法学,213,广东省,2020,562,55504,570,581,10,8,物理,
10065,081001,土木工程,215,广东省,2020,545,74269,567,575,17,18,"物理,化学",
10065,080703,通信工程,215,广东省,2020,551,70887,557,572,22,23,"物理,化学",
10065,120203,会计学,215,广东省,2020,549,72077,557,575,25,27,物理,
10065,080902,软件工程,216,广东省,2020,554,62171,571,580,23,24,"物理,化学",
10065,030101,法学,216,广东省,2020,562,57901,569,577,20,22,物理,
10065,070101,数学与应用数学,216,广东省,2020,559,59659,565,581,10,11,物理,
10066,020301,金融学,201,广东省,2020,519,113274,524,535,28,26,物理,
10066,070101,数学与应用数学,201,广东省,2020,520,112639,540,552,5,3,物理,
10066,081001,土木工程,201,广东省,2020,516,114569,524,538,9,8,"物理,化学",
10066,081001,土木工程,202,广东省,2020,507,136667,521,533,15,15,"物理,化学",
10066,020301,金融学,202,广东省,2020,502,139647,508,529,29,29,物理,
10066,100201,临床医学,202,广东省,2020,506,137294,522,537,28,26,"物理,化学",
10066,120203,会计学,203,广东省,2020,509,130976,527,548,7,7,物理,
10066,030101,法学,203,广东省,2020,511,129590,526,537,29,31,物理,
10066,071101,心理学,203,广东省,2020,509,131047,521,532,10,8,物理,
10068,080901,计算机科学与技术,207,广东省,2020,538,87688,558,571,27,27,"物理,化学",
10068,080201,机械工程,207,广东省,2020,532,91285,538,553,16,17,"物理,化学",
10068,100201,临床医学,207,广东省,2020,539,87180,546,553,7,9,"物理,化学",
10068,070101,数学与应用数学,208,广东省,2020,529,96930,547,562,29,30,物理,
10068,030101,法学,208,广东省,2020,530,96338,547,568,27,28,物理,
10068,081001,土木工程,208,广东省,2020,533,94080,555,567,28,29,"物理,化学",
10068,081001,土木工程,211,广东省,2020,568,50217,581,592,10,10,"物理,化学",
10068,100201,临床医学,211,广东省,2020,563,52943,574,596,10,11,"物理,化学",
10068,070101,数学与应用数学,211,广东省,2020,562,53684,585,605,23,22,物理,
10068,080601,电气工程及其自动化,212,广东省,2020,545,76627,565,577,4,4,"物理,化学",
10068,071101,心理学,212,广东省,2020,546,75612,568,583,14,16,物理,
10068,080901,计算机科学与技术,212,广东省,2020,543,77885,550,557,7,5,"物理,化学",
10069,080703,通信工程,204,广东省,2020,519,118504,530,553,16,15,"物理,化学",
10069,020301,金融学,204,广东省,2020,515,121420,533,547,19,19,物理,
10069,080201,机械工程,204,广东省,2020,516,120868,529,541,15,13,"物理,化学",
10069,071101,心理学,206,广东省,2020,522,113354,538,556,20,20,物理,
10069,080201,机械工程,206,广东省,2020,519,115134,539,548,20,20,"物理,化学",
10069,080601,电气工程及其自动化,206,广东省,2020,520,113991,529,534,26,25,"物理,化学",
10070,020301,金融学,203,广东省,2020,553,68826,563,570,11,13,物理,
10070,070101,数学与应用数学,203,广东省,2020,547,72633,555,565,14,14,物理,
10070,080901,计算机科学与技术,203,广东省,2020,546,73127,551,568,25,24,"物理,化学",
10070,071101,心理学,205,广东省,2020,553,65388,570,583,18,16,物理,
10070,120203,会计学,205,广东省,2020,555,64537,575,589,21,20,物理,
10070,070101,数学与应用数学,205,广东省,2020,555,64387,579,594,2,4,物理,
10070,080703,通信工程,207,广东省,2020,542,77682,566,579,17,17,"物理,化学",
10070,030101,法学,207,广东省,2020,547,75110,568,580,14,14,物理,
10070,080901,计算机科学与技术,207,广东省,2020,543,77313,555,574,15,14,"物理,化学",
10071,080902,软件工程,202,广东省,2020,497,147488,509,527,22,23,"物理,化学",
10071,100201,临床医学,202,广东省,2020,497,147468,512,530,23,22,"物理,化学",
10071,030101,法学,202,广东省,2020,502,144841,511,525,20,22,物理,
10076,120203,会计学,201,广东省,2020,523,110777,539,557,24,22,物理,
10076,081001,土木工程,201,广东省,2020,521,112718,534,552,4,4,"物理,化学",
10076,080601,电气工程及其自动化,201,广东省,2020,525,110061,548,565,25,27,"物理,化学",
10076,071101,心理学,202,广东省,2020,529,99435,546,559,8,6,物理,
10076,080201,机械工程,202,广东省,2020,527,100382,537,542,26,26,"物理,化学",
10076,070101,数学与应用数学,202,广东省,2020,528,99997,545,553,22,20,物理,
10076,020301,金融学,203,广东省,2020,548,72899,567,573,11,11,物理,
10076,100201,临床医学,203,广东省,2020,550,71284,566,572,3,1,"物理,化学",
10076,080201,机械工程,203,广东省,2020,545,74698,551,571,19,19,"物理,化学",
10076,080901,计算机科学与技术,204,广东省,2020,541,82476,559,580,11,13,"物理,化学",
10076,071101,心理学,204,广东省,2020,536,84820,551,557,19,19,物理,
10076,080902,软件工程,204,广东省,2020,541,82081,564,584,26,27,"物理,化学",
10076,020301,金融学,206,广东省,2020,523,106442,539,546,9,11,物理,
10076,120203,会计学,206,广东省,2020,526,104615,540,562,8,9,物理,
10076,071101,心理学,206,广东省,2020,523,106604,535,546,26,28,物理,
10077,120203,会计学,202,广东省,2020,516,124685,531,546,3,1,物理,
10077,080601,电气工程及其自动化,202,广东省,2020,514,125306,524,530,23,21,"物理,化学",
10077,071101,心理学,202,广东省,2020,512,127091,534,551,5,6,物理,
10077,081001,土木工程,203,广东省,2020,509,126823,533,551,26,24,"物理,化学",
10077,080901,计算机科学与技术,203,广东省,2020,512,125467,522,545,11,10,"物理,化学",
10077,080703,通信工程,203,广东省,2020,510,126262,532,556,16,17,"物理,化学",
10078,020301,金融学,201,广东省,2020,543,77284,566,578,20,18,物理,
10078,120203,会计学,201,广东省,2020,547,75029,559,580,20,18,物理,
10078,080201,机械工程,201,广东省,2020,546,75732,566,589,10,12,"物理,化学",
10078,020301,金融学,"院
202",广东省,2020,528,104239,551,559,27,28,物理,
10078,080901,计算机科学与技术,"院
202",广东省,2020,520,108778,535,552,27,29,"物理,化学",
10078,120203,会计学,"院
202",广东省,2020,525,105721,540,558,8,9,物理,
10079,081001,土木工程,203,广东省,2020,580,36798,593,598,9,11,"物理,化学",
10079,071101,心理学,203,广东省,2020,580,36595,598,608,20,21,物理,
10079,100201,临床医学,203,广东省,2020,584,34692,589,603,29,31,"物理,化学",
10079,081001,土木工程,204,广东省,2020,594,25710,602,620,26,27,"物理,化学",
10079,030101,法学,204,广东省,2020,597,23543,603,608,18,16,物理,
10079,080902,软件工程,204,广东省,2020,595,25106,604,622,17,18,"物理,化学",
10080,070101,数学与应用数学,201,广东省,2020,603,19875,624,634,9,8,物理,
10080,080901,计算机科学与技术,201,广东省,2020,597,23389,618,626,20,22,"物理,化学",
10080,120203,会计学,201,广东省,2020,599,22536,622,639,17,19,物理,
10080,070101,数学与应用数学,202,广东省,2020,587,31125,608,623,29,31,物理,
10080,081001,土木工程,202,广东省,2020,590,29458,610,628,20,20,"物理,化学",
10080,120203,会计学,202,广东省,2020,591,28737,599,605,23,25,物理,
10080,080703,通信工程,203,广东省,2020,596,24532,611,616,3,2,"物理,化学",
10080,030101,法学,203,广东省,2020,596,24178,609,624,24,22,物理,
10080,100201,临床医学,203,广东省,2020,594,25146,608,623,20,20,"物理,化学",
10080,020301,金融学,204,广东省,2020,599,22070,607,619,25,27,物理,
10080,100201,临床医学,204,广东省,2020,605,18525,627,633,15,17,"物理,化学",
10080,080201,机械工程,204,广东省,2020,600,21577,616,627,11,13,"物理,化学",
10080,081001,土木工程,205,广东省,2020,577,38925,598,606,20,18,"物理,化学",
10080,071101,心理学,205,广东省,2020,580,37685,600,616,8,7,物理,
10080,080201,机械工程,205,广东省,2020,577,39271,593,601,13,14,"物理,化学",
10080,020301,金融学,206,广东省,2020,592,28322,604,613,8,7,物理,
10080,071101,心理学,206,广东省,2020,587,31216,593,605,18,17,物理,
10080,080201,机械工程,206,广东省,2020,584,32749,607,620,21,22,"物理,化学",
10081,080201,机械工程,204,广东省,2020,476,187689,495,511,15,16,"物理,化学",
10081,080901,计算机科学与技术,204,广东省,2020,478,186782,494,505,26,24,"物理,化学",
10081,020301,金融学,204,广东省,2020,481,184706,495,512,19,17,物理,
10081,080201,机械工程,205,广东省,2020,503,135737,508,514,4,2,"物理,化学",
10081,080902,软件工程,205,广东省,2020,506,134697,511,533,28,26,"物理,化学",
10081,080601,电气工程及其自动化,205,广东省,2020,505,135188,516,537,14,16,"物理,化学",
10081,080902,软件工程,206,广东省,2020,523,108946,537,548,3,4,"物理,化学",
10081,080901,计算机科学与技术,206,广东省,2020,520,110694,528,552,8,10,"物理,化学",
10081,100201,临床医学,206,广东省,2020,527,106244,534,548,3,3,"物理,化学",
10081,020301,金融学,207,广东省,2020,525,106025,547,560,9,8,物理,
10081,080201,机械工程,207,广东省,2020,525,106220,540,560,17,18,"物理,化学",
10081,071101,心理学,207,广东省,2020,524,106466,537,561,14,14,物理,
10081,070101,数学与应用数学,208,广东省,2020,529,102787,549,572,15,16,物理,
10081,071101,心理学,208,广东省,2020,522,106663,541,549,22,23,物理,
10081,080901,计算机科学与技术,208,广东省,2020,523,106264,538,549,27,28,"物理,化学",
10081,081001,土木工程,211,广东省,2020,556,60154,568,581,6,7,"物理,化学",
10081,071101,心理学,211,广东省,2020,555,60551,569,577,2,1,物理,
10081,030101,法学,211,广东省,2020,555,60462,579,601,16,18,物理,
10089,080902,软件工程,202,广东省,2020,529,97891,553,561,21,21,"物理,化学",
10089,080901,计算机科学与技术,202,广东省,2020,530,97508,535,541,27,26,"物理,化学",
10089,081001,土木工程,202,广东省,2020,530,97361,536,558,3,4,"物理,化学",
10089,080901,计算机科学与技术,203,广东省,2020,533,93150,550,561,28,30,"物理,化学",
10089,070101,数学与应用数学,203,广东省,2020,535,91364,559,582,11,13,物理,
10089,100201,临床医学,203,广东省,2020,529,94880,535,551,21,20,"物理,化学",
10092,080703,通信工程,201,广东省,2020,507,136085,524,532,28,26,"物理,化学",
10092,080601,电气工程及其自动化,201,广东省,2020,505,137137,511,525,17,18,"物理,化学",
10092,080901,计算机科学与技术,201,广东省,2020,503,138330,525,543,3,4,"物理,化学",
10093,080902,软件工程,201,广东省,2020,550,68418,559,581,9,11,"物理,化学",
10093,080201,机械工程,201,广东省,2020,555,65291,568,589,11,11,"物理,化学",
10093,080901,计算机科学与技术,201,广东省,2020,552,67317,563,586,16,16,"物理,化学",
10094,081001,土木工程,203,广东省,2020,551,70124,574,590,18,18,"物理,化学",
10094,120203,会计学,203,广东省,2020,551,70414,573,587,17,16,物理,
10094,080703,通信工程,203,广东省,2020,547,72712,562,586,6,6,"物理,化学",
10094,080201,机械工程,204,广东省,2020,557,61178,568,583,24,23,"物理,化学",
10094,071101,心理学,204,广东省,2020,557,60717,564,574,17,18,物理,
10094,020301,金融学,204,广东省,2020,556,61245,579,599,23,22,物理,
10094,071101,心理学,205,广东省,2020,550,71999,572,591,21,19,物理,
10094,070101,数学与应用数学,205,广东省,2020,543,76185,556,565,27,27,物理,
10094,100201,临床医学,205,广东省,2020,550,72289,564,571,5,3,"物理,化学",
10101,030101,法学,202,广东省,2020,497,156428,503,525,14,16,物理,
10101,100201,临床医学,202,广东省,2020,497,156210,520,538,12,11,"物理,化学",
10101,071101,心理学,202,广东省,2020,497,156447,510,528,6,7,物理,
10101,071101,心理学,203,广东省,2020,490,163449,501,525,13,14,物理,
10101,081001,土木工程,203,广东省,2020,495,160541,503,526,9,7,"物理,化学",
10101,030101,法学,203,广东省,2020,491,163046,515,532,11,9,物理,
10101,020301,金融学,204,广东省,2020,492,166440,511,523,28,28,物理,
10101,120203,会计学,204,广东省,2020,492,166435,508,526,11,12,物理,
